Reference,Prediction
ايه على الاقل فمة حاجة تتشرب,إيه على الأقل فما حاجة تشرب
سامحني اما كل شيء تاخذ,سامحني أما كل شيء يتاخر
البس احسن ما عندك اليوم سهريا شيك,يلبس أحسن ما عندك كل يوم صاهر يا شيك
انا عطشت,هنا تشتركوا في القناة
توا نبعثهالك كان تحب استنى هوني,طينا نبعث هالك كانت حابس تناهوني
اليان الياباني يساعدك,أليان الياباني سيادك
هز راسك الفووق على شاشة الحاسوب اتو تلقى مكتوب بحذاها هناك,هز رأسك الفوق على شاشة الحسوبة وتلقى مكتوب بحذاه هناك
فماشي بلاصة تقبل الغسيل نهار الاحد,فماشي بلا سطق بالغسيل نهار لحد
وقتاش يوفى المسلسل الماسط توا بعد ما وفات الكان و تهنينا على الوليدات,واختشوا في المسلسل الماست وبعض موفات الكهن متهنين على الوليدات
التصويرة المقال هاذا حلوة ياسر و معبرة ياسر ياسر نشوفو فيها زوز نصارى طالعين كتف,تصوير المقالة هذا حلو أيسر ومعبر أيسر أيسر وفيها جزء من صارت رأينا
قرصنة مدبرة تونس نيوز اليوم الابيض و الزيتون الاخضر,قرصنة مدبر التونس، نيوزليوم الأبيض والزيتون الأخضر
فمة تقدم,أما التقدم
نحب ارخص وتيل,نحب برخصوتي
فمة شكون حلي جوابي,فمشكون حل جوابي
المكتوب بيد ربي سبحانو وان سالتم الله فاسئلوه البخت وعنا مثل شعبي,وطوب يتربي سبحانه وتسألهم الله فاسألوه البختة وعنه مثل شعب
الصدق اعز حاجة في السياسة,الصدر أعز حاجة في السياسة
الترينو هاذا يمشي طول لادينبرا,الترين وذاي يمشي طول ليدنبرا
شباش نشوف في هاذي الرحلة,باش نشوف في هذه الرحلة
بلاصة ما يتكيفوش فيها يعيشك,بلصمت كيفوش في رياضي
شنوا الزيادة على الباقاج الزايد,شنو الزيادة ع الباكاج الزايد؟
مشينا لرستورون على شارع الرميلة اختصاص طلياني وسبيسيالمون باستا اسمو لابوما,مشينا للرستوران على شارع بلا اخيصاص طالياني واسبسيالمون باستا اسمو لابوما
بعد الخدمة و الطلبة كلهم يحبوا صوتها يقتل صوتها هيا بيدها دافية اما فيها,بعد الخدمة والطلبة لكلهم يحبوا صوتها يقتل صوتها هي بيدها دافية أما فيها
وين المغسلة القريبة,وين المحصلة القريبة؟
مسافرين الخطوط الجوية ايه بي سي رحلة سبعة مية و ثلاثة الي ماشية لطوكيو بالله يمشيو للباب نومرو عشرين للاجراءات الحكومية,مسافرين الخطوط الجوية ebc رحلة 703 اللي ماشية لتوكيو بالله يمشيوا للباب نمره 20 للأجراءات الحكومية
هايل برشا يا سيد شنوا تاخذ ديسار,هاي البرشة يسيد شو تاخد يسير
وبعمرو لا لقانا حد وين متخبين نبداوا نتفرجوا فيهم من الفوق كيفاش يلوجوا علينا,وبعمروا الالقانة حد وين ما تخبين نبدأنا نتفرجوا فيها من فوق كيفاش يلوجوا علينا
اخلاق غير حميدة حكايات للصغير و الكبير قراصنة ملا,لا غير حميدة حكاية الصغير والكبير قراصنا مال
قالوا الي القريب ياسر منتشرة غادي,قالوا لي الجريب يسر متشرقت
تحب ناخذلك تصويرة,تحب ناخدلك تصويرا؟
و الله الزواج باش ايولي من المستحيل في تونس,والله الزواج بش يولي من المستحيل في تونس
اربعة ليلات,أربع ليلة
يقولوا كون اليابان بلاد غنية,يقولوا كانوا اليابان بلاد اغنية
نحب تريكو صوف يديه طوال,نحب تركو صوفي ديت
نلوج على كارطة اوريدو,نلوج على كرت أوريد
نحب الونس ما نحبوش الشراب بانواعو جربتو قبل البايليز لا باهي على خاطري جربو و على,نحبه لو نشو ما نحبه نشترى بانواع ما جربته قبل البايليز اللي باقي على خاطر جربته على
نتصور عندي الدوخة متاع الهواء,لتصور عندي دخان طع الهواء
من الضروري يكون عنا منين نمشيو للماعون الرسمي للخدمة,من الضروري أن يكون لدينا ممشي للمعاون الرسمي للخدمة
منين ناخذ تسكرة للميترو,من النخوة تذكر المترو؟
روحي وخلاوني نروح الصبيطار بعيد يجي اربعة ادراج مشي على الدار انا خرجت و الشتاء تهبط,روحي وخلاني نروح سبيطار بعيد يجي ياربع دراج ماشي على الدار انا خرجت وشتاته
اختار الشراب الي يساعدك,اختار الشراب اللي ساعد
تعرفني تونسي ونتمانا لو كان جاو التوانسة الكل هكة تونس في القلب,تعرفني تونسي ونتمنى لو كان جاو تونس على كل هكا تونس في القلب
الحبس للنسا كلمة عمري ما سمعتها قبل ما ندخل لحبس منوبة اليوم بعد,الحبس نسيك كلمة أمري ما سمعتها قبل ما ندخل الحبس من النوبة اليوم بعد
مفقتش كيف الفياقة نوقزت الستة و نصف,ما فقدتش كيف الفايق عنوغزة تستنص
تفاهمنا الثمنية و نصف بالوقت المحلي,تفهمنا 85 بالوقت المحلي
توا الثلاثة و ربع,توا ثلاثة واربعة
تحب نثبت تحت الكبوت,تحب نثبت تحت الكبوت؟
ما فماش صابون في بيتي,أفمرت سابوت في بيت
ما قعدناش جنب لجنب,ما قعدنيش جنب لجنب
انجم ناخذ بيت بزوز فروشة اتطل على البحر,نجم ناخ وبيت بزوز فروشة تطلع على البحر
فمة بنات دخلوهم لبيت الدجاج و انا قعدت قالوا لي التحقيق يستني فيك,فما بنات دخلوهم بيت اتجاج ونقعت قالولي التحقيق يستنى فيك
شنوا الي صار في صالة العرض اليوم,ما الذي حدث في ساعة العرض اليوم؟
نحب قهوة حليب يعيشك,نحب قهوة حليب يا عيش
تسعة و عشرين اوت,تسعة وعشرين هوت
اللياقة في مخاطبتك للمشرف والي يحب يطلب حاجة لازم يعرف كيفاش يطلبها,لعيقة في مخاطبتك للمصرف واللي يحب يطلب حاجة لازم يعرفك ايش يطلب
بحذا بيت الامانات,بحظة بيت الأمانة
تحب عصير شنوا,تحب بعصير شنوة؟
نحب تفاح يعشك,نحب الدفاح يعيش
عندك حق كل شيء متاعك و من حكم في ماله فمة ظلم,ما عندك حق كل شي متاعك ومن حكم في ماله فما ظلم
بره كان تحب اخرج وحدك انا ما ني ش مهبولة نخرج في نصافات الليالي,بره كانت حابه خرج روحك انا ملش مهدولة نخرج من صفة البيئة
