Reference,Prediction
نحب قهوة حليب يعيشك, نحب قهوة حليب يا عيشك
تسعة و عشرين أوت, 29 أوت
اللياقة في مخاطبتك للمشرف وألي يحب يطلب حاجة لازم يعرف كيفاش يطلبها, لياقة في مخاطبتك للمصرف واللي يحب يطلب حاجة لازم يعرفك ايش يطلب
بحذا بيت الامانات, بحظة بيت الآمانة
تحب عصير شنوا, du möchtest brasilschnur
نحب تفاح يعشك, نحب تفاح يا عيشك
عندك حق كل شيء متاعك و من حكم في ماله فمة ظلم, ما عندك حق كل شي متاعك ومن حكم في ماله فما ظلم
بره كان تحب أخرج وحدك أنا مانيش مهبولة نخرج في نصافات الليالي, بركة انت حبه خرج رحلك انا منش مهبولة نخرج من صفيتك ديالي
عيد ميلادك قرب, عيد ميلادك أقرب
اكيد كيفاش نجم نعاونك, aquilo que foi na jornada única
هو شديت روحي باش ما نكلموش و بعد رخيت نلق تاليفونو مسكر, هو شديت روحي باش ما نكلموش وبعد رخيت نلقى التليفون ومسكر
انت ياسر سمحة, انتي ياسر سبحانك
موش متعاركة معاها امك نكذب على خاطر عيب وزيد مانا البارح كي تعديتلي, مش متعاركة معاها امك نكذب على خاطر عيب وزيد من البرح كتعديتلي
عاليا و أحنا قاعدين نتناقشو في موضوع معين ومهم فين تشوف فيهم الإستفزاز و التفاهة, حالياً وإحنا قاعدين نتناقش موضوع معين ونشوف فيهم السلسات والدفاع
ردك هذا يأكد كلامي كي قلت بعدو الكرة من المنتدى العام لانو, أردك هذا أكد كلمك قلت بعض الكرة من متدهر عام لأنه
نحب نعمل نضرة على بيت التبديل, نحب نعمل نظرة على بيت التبديل
قلبي يوجعني, قلبي يجاني
طلبت دجاج, tlaptı ciş
تسعين دولار لتسكرة مشيان بالصرف ولا بالكارطة, تسعين دولار التسكرة مشيان بصرف ولا بالكارتة
اوه يشبهلي برشا, اوه يشبه لي برشا
في صندوق التضامن الاجتماعي كان في الاعوام الاخرة قبل ما يتوفى الانتريت متاعو كان حاجة, في صندوق التضامن الاجتماعي كان في العوام الأخرى قبل ما يتوفى لنتي تمتاعه كان حاجة
تحب تشري روبة, تحب تشري روبع
ما نجمش نبيعلك هذا بلاش وصفة طبية, ما نجمش نبيعلك هذا بلش وصفة طبية
سكروا البلاد على بقية العالم, سكروا البلاد على بقية العالم
أنا عرست و الحمد لله العرس الكل تكلف مليون وصدقوني كل شيء, أنا عرست والحمد لله العرس لكل تكلف مالي ومصادقوني كل شيء
مافاقتش إلي فمة حاجة بيناتكم وما تحكيوش مع بعضكم لا قدامهم نكلموا بعضنا, ما فقط شريفة محاجة بيناتكم ومتحدوش مع بعضكم لا قدامهم الكامل مع بعضكم
لازمني ندور على ليسار, لازم ندور على اللساء
ما فمة حتى مشكل, ما فهموا حتى مشكلة
لازمني نبدل الدولارات هاذم, ne zeminin betülü dolar atıyor
يقلقك كان نقعد هوني, يقلقك نقعد هوني
قريت المقال متاعك و بصراحة تامة أنا أشك فى بعض المعطيات اللى قلتها, قرية المقالة متاعكم صراحة تامة أنا أشك في بعض المعطيات اللي قلت
فمة ريحة زهر تضربك عالدخلة وهاك الديكور التونسي الحر وسط دار كبير في, فمريحة الزهر تضربك على الداخل وهكذا تضرب الدكور التونسي الحر وسط الدار الكبيرة
قلبي باش ياقف و على هبلاتنا و سهرياتنا و تصبيحنا وسفرنا و السوربريزات إلي كانت تعملهملي, قلبي مش يقف على هبلتها وسهرياتها وتصبيحنا وسفرنا وسوربريزات اللي كانت عاملهم لي
فمة بنوك قريبة من محطة الترينو, ثم بونك قريبا محطة الترينو
قيد نومرو بيتك في الضهر, قيد نمر بيتك في الظهر
قعدت في هاك الحوسة جبدت سيقارو و جابتلي صوفية قهوة عربي اعطي كلمة خوذ كلمة, قعدت في هيك الحوسة جبت سيجارو وجبتلي صوفيا قهوة عربي أعطي كلمة أخوذ كلمة
المدة الاخيرة صبو عليها ركام مباني حتي ان المنطقة اصبحت كانها عمارة مهدمة, في المدة الأخيرة صبوا عليها أرقام مبينة حتى أن المنطقة أصبحت مرموة
في قهوة مكوخر صوت امي يدور في راسي ويعاود و هي تصيح عليا, في قهوة مكوخر صوت أمي دور في راسي ويعاود وغيت حاليا
سوم الوتيل داخل فيه فطور الصباح, سوم الوطيل داخل فيه في طور الصباح
باهي كيف باش نطلقك بالتراضي ما حبيتش نطلقك للضرر ونخرجك بفضيحة, باهي كيف باش نطلقك بطارد ما حبيتش نطلقك لضرار ونخرجك بفتاحه
ايه بجنب البنية هذي, ايه بجنب البنية هذي
ولا هم عندهم حساباتهم طفيهم ما عادش تتفرج عليهم فمى غيرهم برشا, ولا عندهم احسابات طفيهم عتش تفرج عليهم فما غيرهم برشا
نحب بلاصة باهية, نحب بلصبهة
الضرسة القدامية عاملة فية, الضرسة القدامية عامل فيه
أي نقترح عليك بكل ثقة جولة لمدينة سان فرانسيسكو هاذي تعطيك نضرة شاملة على سان فرانسيسكو, هيا نقترح عليكم بكل ثقة جولة المدينة سان فرانسيسكو هذه تعطيك نظرة شاملة على سان فرانسيسكو
هل الكوارجي شنيا منفعتو لهل البلاد علاش يخلص جملة توا يلعب, كوارج ليه ما نفعله في البيت؟ علاش يخلص جملة طويلة؟
بدلي بلاستي من فضلك, pe de liblastră mă frățucă
من وقتاش و انت, wenn du auch dich wünschst
الناس لكل تنجم تعطي رايها أما نردوا بالنا خاطر الدستور كتبوا, ناس كلتنا اشتعطي رايها اما ردوا بنا خاطر الدستور كتبو
إلا حبت حتى من بعيد المهم إنها متغلطش غلطة كبيرة ممكن تدمرلها حياتها, إلا حب تحتل من بعيد المهم إنها متغلطش غلطة كبيرة ممكن تدمر لحياتها
