Reference,Prediction
كيف شاف الشمينيه فوق السطح بدا الذيب يتشعبط فلدار و شلق بيه الحلوف لكبير إلي هو ماشي لشمينية,كيف شيف الشمّينية فوق الصتح؟ ده زيب يتشعبت في الدار وشلاق به الحلو في الكبير اللي هو ما يشيل الشمّينية
ياخي فيسع مشى الحلوف لكبير و شعل النار في الشمينية,ياخي في سامشيل حلوق كبير وشعل النار في الشمینية
و حط قصدرية كبيرة معبية بالماء فوق النار تسخن,وحط قصديرية كبيرة معبية بالماء فوق النار تسخن
الذيب بالسيف وصل ليشمينية و هبط في وسطها فبالو بش يدخل,الذي بسيف وصل للشمئنيه وهابط في وسطها في بيله بشي دخل
يدخل للدار ياخي طاح في الما سخون,يدخل للدار هو زي ده ياخي طاح في المية سخون
تصمط الذيب في الماء,تسممت فيب فيلمي
و هكاكة مشا الذيب على روحو و رتاحو الحلالف من الذيب و فرحو,و هكذا شيء زيب على روحه ورتاحه لحليل في مزيب وفرحه
و من غدوة مشاو الحلالف يطلو على أمهم بش يحكيولها شنوا صارلهم الكل,و من غدوى مشيوا لحلال في طلو على أمهم بشي يحكيولها شنو وصار الكل
الصغير فيهم قال لأمو يا أمي كان عندك الحق,صغير فيهم قال لمو يا أمي كن عندك الحق
أي حاجة نعملوها لازمنا نعملوها بقلب و رب و راهو بالحق إلي يحب الللو يسهر الليل الكلو,أي حاجة نعملوها لازمنا نعملوها بقلب ورب وراه بالحق اللي يحب اللله يسهر الليل كله
و ما كنهار الحلوف الوسطاني و الصغير عمرهم ما بخلو على الخدمة و ولاو كيفما خوهم الكبير خدمين,وماكنهار الحلو في الوسطاني والصغير عمرهم ما بخلوا على الخدمة وواليه وكيف ما خوهم الكبير خدمين
و عاشو فرحانين متهنين,وعاشوا فرحانين متهنين
و حكايتنا طابة طابة و كل عام تجينا صابه,وحكيتنا طابة طابة وكل عام جينا صعبة
رجل أبيض أبيض entre guillemets معنتها تونسي tout simplement فهمت مازال فمة الفكرة هاذيا عالاخر,أبيض أبيض ونطقيه ما تطون سيه بس بسيل فما الفكرة هي على الآخر
i had problems with my sleep schedule أول حاجة أنا mind blowing,أول حاجة إنّي had problems with my sleeping schedule
أما you guys are literally my friends and this is the way i talk with my friends من منحبش معناها نقلكم لا و حياتكم باهية و عادي و ميسالش ميسالش,أما يوغايز أر ليرلي مي فرنسن، ديس هو دايت اتوك وامي فرنسن من منحبش معانيها، قلكم لي وحيتكم به واحد ومثال شو
التفرهيد,إتفريد
الزوز تفرجو عالفيلم,الزوز تفرجوا على الفيلم
بالحق آش صار,لحق أشطر
qui vont être avec nous باش y accompagne لعباد إلي ي postule نجم نعطي ل exemple متاع ms solution فال fintech إلي باش يخدمو معانا عال cohort fintech باش y accompagne لعباد les startup لي باش يخرجو باش يعملولهم,كي يبغون اتبقى معنا، بيش، يز companions العبيد اللي يبستجل نجم نعطيه example مثلاً، إيه مي سولوشن في الفينتك، اللي بيشيخد نوعاً عالكورت فينتك، بيش بيش، يز companions العي ال ال startups اللي بيشو خروج، بيشعملو لهم
توا وليت نعرف كونه كان غالط,دهو واللي تعرف كونه كان غلط
الملاك,الملك
الزبدة,إذا
ما نحبوش نتحرروا كا نساء و كل أما أعطيني مناخ أنا باش نجم نتحرر كان ما عنديش,المحبوش نتحرك ونسيء وكله أما تني ماني خنا بس نشوف نتحرك كن ما عندش أمم
يلزمك تجرب سلاطة المقرونة هذي راهي بنينة برشا,يسمى تجرب إصلاح المعجون هذه راهبين بشك
حتى شيء,حتى شيء
أصغر,أصغر
أنا عمري واحد و عشرين سنه معناها القضية هاذي نجم نسمعها جوي باهي وانت إذا كان عمرك اقل من ثمنطاش سنه ك يولي عمرك ثمنطاش ان شاء الله ارجع واعمل طلة قضيتنا اليوم بالرسمي قضيه قويه برشا لكنها ماهيش اقوى من اختنا فاطمة,إنه عمري واحد وعشرين سنة، معني هالقضية هذه نجم نسمح جويبه وأنت إذا كان عمرك أقل من ثمانية عشر سنة، كيولي عمرك ثمانية عشر إن شاء الله أرجع وعمل طلا قضيت اليوم بالرسم قضية قوية بارشا، لكنها ما هيش أقوى من أخت نفاث
جيب السروال,جنس روي
قد ما قد ما معناها on train daider مثلا des petits gestes إلي كي تتقطع حاجة تخيطها من لبستك كي يتكسرلك تاليفونك ولا,قدما قدما ما نحن نحن نتّدّي مثلاً، ديّ petits gestes اللي كي كي تقطع حاجة ترياتهم لابس كي كي كاسلك تليفون أو كويل
بجنابهم فالليسي الور ك شنيا بريمير شنيا باك صاي لازمك فيسع تبدى تحضر روحك déjà,أجنبهم في الفيزياء الأركوشني برميشني باكس هي لازم كفيز على تبتحضر راح وقت الدجاج
يلزم عداد داخل السيارة لما المواطن يطلع يغزر للعداد ويغزر لرقم الفوقاني,ويلزم عداد داخل السيارة لما المواطن يبقي يغذر العداد ويغذر رخصة الفقالي
الجلبانة,أجمل
نحب على الشامبوان,نحب على شامبوان
هبلت و زادا جنوني,بلتوزا دجنوني
هبلت و زادا جنوني,هبلتوزها تجنوني
هبلت و زادا جنوني,بلتو زاد نجنوني
تغيضني في عمري حاجات,غذني في عمري حاجات
بدني تضر و ماخزرتش لغدوا كيف الماضي فات,بندضروا مخسرتش الغد وكيف الماضيفات
عشت المر بتفاصيلو لين بشموني بدوايات,اشتل مربطة فاصل ولنبشموني بدويات
نادم صح و ما نخبيش كيف نحكي لك برشا حكايات,نادم صح وмен خبش كيف نحكي لك برش حكايات
شكون فاهموني شكون إلي عزوني,اشكون فهموني، اشكون اللي عزوني
شكون إلي تمنيت نركش بحذاهم ركشات,شكون اللي تمنيت نركش بحذا ومركشات
شكون إلي سمعوني من بر بعيد حبوني,مش كون اللي سمعوني من بري بيعتحوني
مخبيهم وسط القلب و هذي هيا الحياة,بيهم وستل قلبو وهذه هي الحياة
ها لميمة زادا جنوني وين مشيت,هل أمي ما زاد جنوني وينمشي؟
مخبي سر في قلبي خاطر كان مرة حبيت,مخبي سر في قلبي خاطر كان مرة حبي
مخبي إلي يخبيه الراجل نسكت كان حنيت,مخبي اللي يخبيه الراجل نسكوت كان حنيت
عرفت الباطل خيبة كيف بشيطاني رجيت,عرفت الباط الخيبة كيف بشيطاني رجيت
