Reference,Prediction
عندك حق كل شيء متاعك و من حكم في ماله فمة ظلم, ما عندك حق كل شيء متاعك ومنحكم في ماله فما ظلم
بره كان تحب أخرج وحدك أنا مانيش مهبولة نخرج في نصافات الليالي, بره كانت حب اخر روحك انا منش مهبولة ان اخر كان صفيت عندي ايدي
عيد ميلادك قرب, eid meyledig aqrab
اكيد كيفاش نجم نعاونك, a kid que vem na semana única
هو شديت روحي باش ما نكلموش و بعد رخيت نلق تاليفونو مسكر, هو شديت روحي باش منكلموش وبعد رخيت نلقى تاليفون ومسكر
انت ياسر سمحة, انتي ياسر سبحة
موش متعاركة معاها امك نكذب على خاطر عيب وزيد مانا البارح كي تعديتلي, ليس متعاركة معها أمك نكذب على خطر عيب وزيد من البرح كتعديت لي
عاليا و أحنا قاعدين نتناقشو في موضوع معين ومهم فين تشوف فيهم الإستفزاز و التفاهة, حالياً وإحنا قادرنا نقرح النظام معينة وإننا نشوف فيها الاستثاثات والدفاع
ردك هذا يأكد كلامي كي قلت بعدو الكرة من المنتدى العام لانو, ردك هذا أكد كليمي قلت بعض الكرة من متدهلها عام لأنه
نحب نعمل نضرة على بيت التبديل, حب نعمل نظرة على بيت التبديل
قلبي يوجعني, قلبي يجاني
طلبت دجاج, club to jish
تسعين دولار لتسكرة مشيان بالصرف ولا بالكارطة, تسعين دولار لتس كراماشين بالصرف ولا بالكارتة
اوه يشبهلي برشا, ó ég spili barsa
في صندوق التضامن الاجتماعي كان في الاعوام الاخرة قبل ما يتوفى الانتريت متاعو كان حاجة, في صندوق التضامن الاجتماعي كان في العوام الاخرى قبل ما يتوفى لانتي تمتاعو كان حاجة
تحب تشري روبة, تحب تشري روبة
ما نجمش نبيعلك هذا بلاش وصفة طبية, من الجيمشين بيعلك هذا بلش وصفة طبية
سكروا البلاد على بقية العالم, سكروا البلاد على بقية العالم
أنا عرست و الحمد لله العرس الكل تكلف مليون وصدقوني كل شيء, أنا عرست والحمد لله العرس لكل تكلف مليون وصدقوني كل شيء
مافاقتش إلي فمة حاجة بيناتكم وما تحكيوش مع بعضكم لا قدامهم نكلموا بعضنا, ما فقط شريفهم وحاجة بيناتهم وما تحديوش مبعثهم لا قدامهم الكامل مبعث
لازمني ندور على ليسار, ليس من دورة على الليسار
ما فمة حتى مشكل, وفهم حتى مشكلة
لازمني نبدل الدولارات هاذم, það er það er það er það
يقلقك كان نقعد هوني, يقلقك أنك عدوني
قريت المقال متاعك و بصراحة تامة أنا أشك فى بعض المعطيات اللى قلتها, قرية المقالمة صراحة تامة انا اشك في بعض المعطيات اللي قلت
فمة ريحة زهر تضربك عالدخلة وهاك الديكور التونسي الحر وسط دار كبير في, فمريحة ظهر تطربك عالدخلة وهكا الدكور التونسي الحر وسط دار كبيرة في
قلبي باش ياقف و على هبلاتنا و سهرياتنا و تصبيحنا وسفرنا و السوربريزات إلي كانت تعملهملي, قلبي بشي يقفوا على هبلتها وسهرياتها وتصبيحنا وسفرنا وسوربريزات اللي كانت تعملهم لي
فمة بنوك قريبة من محطة الترينو, þum að búinuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuðuð
قيد نومرو بيتك في الضهر, kajðið númru bíði kveð þar
قعدت في هاك الحوسة جبدت سيقارو و جابتلي صوفية قهوة عربي اعطي كلمة خوذ كلمة, قعدت في هك الحوسة جبت سيجاره وجبت لي صوفية قهو عربي أعطي كلمة وخوض كلمة
المدة الاخيرة صبو عليها ركام مباني حتي ان المنطقة اصبحت كانها عمارة مهدمة, الموضة الأخيرة صبوا عليها مباني حتى من المنطقة أصبحت كأنها مرموها
في قهوة مكوخر صوت امي يدور في راسي ويعاود و هي تصيح عليا, في قهوة مكوخر سود أمي دور في راسي ويعاود وغيتها عليها
سوم الوتيل داخل فيه فطور الصباح, سوملو تيل ديخل فيفتور الصباح
باهي كيف باش نطلقك بالتراضي ما حبيتش نطلقك للضرر ونخرجك بفضيحة, باي كيف باش انطلقك بالطراضي ما حبيتش انطلقك لضرار وخرجك بفتيحه
ايه بجنب البنية هذي, ايه بش نبل بني هذي
ولا هم عندهم حساباتهم طفيهم ما عادش تتفرج عليهم فمى غيرهم برشا, والله عندهم حسابات طفيهم عدد تفرج عليهم فما غيرهم برشة
نحب بلاصة باهية, نحب بلاس أبيهي
الضرسة القدامية عاملة فية, الدرس القدامي عامل فيه
أي نقترح عليك بكل ثقة جولة لمدينة سان فرانسيسكو هاذي تعطيك نضرة شاملة على سان فرانسيسكو, هاي نقترح عليكم بكل ثقة جولة المدينة سان فرانسيسكو هذي تعطيك نظرة شاملة على سان فرانسيسكو
هل الكوارجي شنيا منفعتو لهل البلاد علاش يخلص جملة توا يلعب, الكبار يجني من فعض البديد، أليش يخلص جملة أو يلعب؟
بدلي بلاستي من فضلك, będę libyła wstępu folku
من وقتاش و انت, men var þig svona til
الناس لكل تنجم تعطي رايها أما نردوا بالنا خاطر الدستور كتبوا, ناس كلتنا اشتاعت رايها اما ردوا بيننا خطر الدستور كتبوا
إلا حبت حتى من بعيد المهم إنها متغلطش غلطة كبيرة ممكن تدمرلها حياتها, إلا حبت حتى من بعيد المهم إنها ما تغلطش غلطة كبيرة ممكن دمر لحياتها
أو العكس لكن أكثر حاجة نتفكرها أن عامتها رغم الضرب و الطرايح إلي كليناهم شبعنا بالحق بالضحك, ég álakks lékinn ekþr hægt að nætfækira enn á mæti hér rægum þarbú þráið hli klíni hvað ég bá hana bilhakk og þaðhk
شني الموسيقى هذي, ما هي الموسيقى هذه؟
لازمني نشوف طبيب, leisemlin schuft bib
بقداش كراء الزحلاقة لشطر نهار, مقدش كريزة حليقة لشتر نهار؟
ظاهرلي كليت برشا, það harlík lít var sjö
